@relation dataset

@attribute my_class_label {0,1}
@attribute text string

@data
0,'The genus is a member of the family ‘Flammeovirgaceae’, class Sphingobacteria, phylum Bacteroidetes .'
0,'The type species is Cesiribacter andamanensis .'
0,'Displays the following properties in addition to those given in the genus description.'
0,'The cellular fatty acid composition of the type strain is detailed in Table 2.'
0,'Substrate utilization, enzyme production and other physiological characteristics are shown in Table 1.'
0,'Substrate utilization, enzyme production and other physiological characteristics are indicated in Table 1.'
0,'Other physiological properties are shown in Table 1.'
0,Chemoorganothrophic.
0,'Resistant to 0.01 but not 0.1\% sodium lauryl sulfate.'
0,'Lyses Staphylococcus aureus cells but not cells of Escherichia coli, Pseudomonas aeruginosa, Bacillus subtilis, or “Micrococcus lysodeikticus” (not on the Approved Lists of Bacterial Names).'
0,'N. Pinus genus of pine trees.'
0,'M.L. adj. pinensis pertaining to pines) is proposed.'
0,'The type strain is UQM 2034.'
0,'As there is only one species, the species description is the same as that given above for the genus.'
0,'Additional features are shown in Table 1.'
0,'Homospermidine and 2-hydroxyputrescine are the major polyamines in Chryseobacterium indologenes, whereas putrescine and agmatine are minor components (11).'
0,'Chryseobacterium species are widely distributed in soil, water, and clinical sources.'
0,L-leucyl-2-naphthylamide.
0,L-valyl-2-naphthylamide.
0,Naphthol-AS-B1-phosphodiamide.
0,2-naphthyl-α-D-glucopyranoside.
0,6-bromo-2-naphthyl-β-D-glucopyranoside.
0,1-naphthyl-N-acetyl-β-D-glucosaminide.
0,Bis-(p-nitrophenyl)phosphate.
0,4-methylumbelliferylcellobiopyranoside.
0,L-phenylalanyl-β-naphthylamide.
0,L-lysyl-β-naphthylamide.
0,L-histidyl-β-naphthylamide.
0,Glycyl-β-naphthylamide.
0,L-aspartyl-β-naphthylamide.
0,L-arginyl-β-naphthylamide.
0,L-alanyl-β-naphthylamide.
0,Α-L-glutamyl-β-naphthylamide.
0,DL-methionyl-β-naphthylamide.
0,'Glycyl-glycyl-β-naphthylamide hydrobromide.'
0,Glycyl-Lphenylalanyl-β-naphthylamide.
0,Glycyl-L-prolyl-β-naphthylamide.
0,L-leucyl-glycyl-β-naphthylamide.
0,L-seryl-L-tyrosyl-β-naphthylamide.
0,'L-glutamine-β-naphthylamide hydrochloride.'
0,L-isoleucyl-β-naphthylamide.
0,L-ornithyl-β-naphthylamide.
0,'L-prolyl-β-naphthylamide hydrochloride.'
0,L-seryl-β-naphthylamide.
0,L-threonyl-β-naphthylamide.
0,L-tryptophyl-β-naphthylamide.
0,N-carbobenzoxy-glycyl-glycyl-L-arginine-β-naphthylamide.
0,'2-naphthyl myristate.'
0,L-cystyl-2-naphthylamide.
0,N-benzoyl-DL-arginine-2-naphthylamide.
0,N-glutaryl-phenylalanine-2-naphthylamide.
0,6-bromo-2-naphthyl-α-D-galactopyranoside.
0,2-naphthyl-β-D-galactopyranoside.
0,'Naphthol-AS-B1-β-D-glucuronic acid.'
0,6-bromo-2-naphthyl-α-D-mannopyranoside.
0,2-naphthyl-α-L-fucopyranoside.
0,P-nitrophenyl-α-D-xylopyranoside.
0,P-nitrophenyl-β-D-fucopyranoside.
0,P-nitrophenyl-β-L-fucopyranoside.
0,O-nitrophenyl-N-acetyl-α-D-glucosaminide.
0,P-nitrophenyl-lactoside.
0,P-nitrocathechol-sulfate.
0,4-methylumbelliferylarabinopyranoside.
0,L-hydroxyprolyl-β-naphthylamide.
0,N-benzoyl-L-leucyl-β-naphthylamide.
0,'The following two additional strains of  F .'
0,'Gleurn have been deposited in the National Collection of Type Cultures: group IIb strain 3531 (= NCTC 10795) and strain F129 (= NCTC11433).'
0,'Phylogenetically it is a novel member of the family Flavobacteriaceae.'
0,'The type and only species of the genus is Croceibacter atlanticus.'
0,'Description is the same as the genus.'
0,'Carbon sources utilization patterns are described in the text and Table 1.'
0,'The type strain is strain HTCC2559T (=ATCC BAA-628T = KCTC 12090T).'
0,'The type strain is strain  C .'
0,'Marinus  Raj (= ATCC 25205).'
0,'Other strains are strains WH-A (= ATCC 43824) and WH-B (= ATCC 43825).'
0,'The type species is Dokdonia donghaensis.'
0,'Exhibits the following properties in addition to those given in the genus description.'
0,'Other phenotypic properties are given in Table 1.'
0,'Another reference strain is DSW-21.'
0,'The fatty acids and their percentage contributions are listed in Table 2.'
0,'Phylogenetic position is the Flexibacter group of the Cytophaga-Flexibacter-Bacteroides phylum.'
0,'Closest related genera are Runella and Microscilla.'
0,'Type species is Dyadobacter fermentans.'
0,'Mo17) stem and has been deposited in the American Type Culture Collection as ATCC 700827T.'
0,'Substrate utilization, enzyme production, acid production and other physiological characteristics are given in Table 1.'
0,'May be catalase-positive or-negative.'
0,'The type species is Dysgonomonas gadei.'
0,'The type strain of Dysgonomonas gadei is CCUG 42882T (=CIP 106420T).'
0,'The description is based on results obtained in this study and those obtained by Wallace et al. (1989).'
0,'Esterase C-4 production is variable.'
0,'The type strain is CUG 17996T (=LMG 11519T).'
0,'The type strain is CCUG 54731T (CCM 7606T).'
0,'The type strain is CCUG 43457T (= CIP 107079T).'
0,'Chemo organotrophs.'
0,'As determined by 16S rRNA gene sequence analysis, the genus Echinicola is a member of the phylum Bacteroidetes.'
0,'The type species is Echinicola pacifica.   Main characteristics are those given for the genus.'
0,'Does not require Na+ ions or sea water for growth.'
0,'The GenBank/EMBL/DDBJ accession number for the 16S rRNA gene sequence of strain AK12T is FR870465.'
0,'Has the following characteristics in addition to those given for the genus.'
0,'Does not require Na+ ions or seawater for growth.'
0,'5 \%).'
0,'On the basis of 16S rRNA gene sequence analysis, the genus is affiliated to the family ‘Flexibacteraceae’ in the phylum Bacteroidetes.'
0,'The type species is Emticicia oligotrophica. In addition to properties described for the genus, the species has the following characteristics.'
0,Mesophilic.
0,Neutrophilic.
0,'Phylogenetically, the genus Eudoraea belongs to the family Flavobacteriaceae, phylum Bacteroidetes, showing a distant relatedness to the marine genera Zeaxanthinibacter and Robiginitalea.'
0,'The type species is Eudoraea adriatica. In addition to the characters described for the genus, the following properties apply.'
0,'Phylogenetically, the genus belongs to the family Cytophagaceae within the phylum Bacteroidetes.'
0,'The type species is Fibrella aestuarina.'
0,'The following properties are in addition to those given in the genus description.'
0,'The type species is Fibrisoma limi.'
0,'Colonies do not adhere to the agar.'
0,'The type strain is LMG 21915T  (= DSM 15718T ).'
0,'The type strain is LMG 21922T  (= DSM 15719T).'
0,'The type strain is LMG 21919T (= CIP 108161T).'
0,'Growth occurs on xylan at 0-24 celsius_degree .'
0,'When grown up on NA, the substrates shown in Table 2 were or were not hydrolysed.'
0,'When grown up on AOA, it additionally hydrolyses N-benzoyl-DL-arginine-2-naphthylamide and 6-Br-2-naphthyl-β-D-glucopyranoside.'
0,'The GenBank accession number for the 16S rDNA sequence of Flavobacterium frigidarium is AF162266.'
0,'The NCBI GenBank accession number for the 16S rRNA gene sequence of strain THG-107T is JN196130.'
0,'Cells do no growth at 37 celsius_degree and 42 celsius_degree .'
0,'Other physiological reactions are given in Table 1.'
0,'Growth between 3 and 8 celsius_degree 1 is sparse.'
0,'Growth between 6 and 9 celsius_degree is sparse.'
0,'Not flexible.'
0,'Metabolism is respiratory.'
0,'The type species is  F .'
0,'The type strain of  F .'
0,'Major is, by monotypy, strain Gromov (= BKM 859 = DSM 103).'
0,'A description of this strain is given in Tables 1 through 7.'
0,'Hydrolysis of starch is strain specific.'
0,'Enzyme reactions for α-mannosidase and α-fucosidase are strain specific.'
0,'The type strain is strain NCMB 1947.'
0,'The characteristics of type strain R2 (= NCMB 2514) are listed in Table 2.'
0,'One additional strain of  F .'
0,'Maritimus, B2, has been deposited in the National Collection of Marine Bacteria as NCMB 2513.'
0,'Additional characteristics of  F .'
0,'Ovolyticus are shown in Tables 1, 2, and 4.'
0,'The description of the type strain corresponds to the species description.'
0,'In addition to the type strain, strains EKCOOl and VKB004 have been deposited in the National Collection of Industrial and Marine Bacteria as strains NCIMB 13128 and NCIMB 13129, respectively.'
0,'16S rRNA gene sequence analysis indicates that the genus Fulvivirga is a member of the phylum Bacteroidetes.'
0,'The type species is Fulvivirga kasyanovii.'
0,'The genus Litoribacter is a member of the phylum Bacteroidetes.'
0,'The type species is Litoribacter ruber.'
0,'Main characteristics are as given for the genus.'
0,'We believe that he observed Brownian movement, which is very active.'
0,'On glucose broth, the pH reaches 5.0.'
0,'This is not in accord with Distaso\'s description.).'
0,'The periphery stains more heavily than the center.'
0,'The glucose broth reaches a pH of 5.0.'
0,'It stains most heavily at the poles and around the periphery.'
0,'The bi-polar staining is best brought out with safranin.'
0,'The other six failed to do so.'
0,'It usually stains solidly, though some stains will show bi-polar staining.'
0,'The pH of the glucose broth reaches 5.0.'
0,'We have 2 strains, which differ slightly from each other.'
0,'The staining is solid.'
0,'This species ranks next to Bacteroides vulgatus in frequency of occurrence.'
0,'The pH reaches 5.2.'
0,'On infusion broth and glucose broth, growth is slow and light.'
0,'Glucose broth reaches an acidity of pH 5.6 only after 8 to 20 days of incubation.'
0,'Bacteroides uncatus does not resemble any other species in our series.'
0,'These vary greatly in size.'
0,'The pH on glucose broth reaches 5.6.'
0,'The glucose broth reaches pH 5.6.'
0,'The glucose broth reaches a pH of 5.2.'
0,'Slowly or not at all in peptone water.'
0,'The pH of the latter reaches pH 5.0.'
0,'The coagulum partly redissolves after 3 to 4 weeks.'
0,'The genus Belliella belongs to the class ‘Sphingobacteria’ and the family ‘Flexibacteriaceae’.'
0,'The type strain is BA134T  (= DSM 15883T= LMG 21964T= CIP 108006T).'
0,'Additional phenotypic characteristics are given in Table 1.'
0,'2.7\%).'
0,'As determined by 16S rRNA gene sequence analysis, the genus Adhaeribacter is a member of the ‘Flexibacteraceae’ in the CFB phylum.'
0,'The type species is Adhaeribacter aquaticus.'
0,'Tolerates 8\% NaCl and grows weakly in the presence of 10\% NaCl on R2A agar and trypticase soy agar.'
0,'Other physiological and biochemical characteristics are given in Tables 1 and 2.'
0,'Member of the family Flavobacteriaceae, order Cytophagales.'
0,'The type species is Aequorivita antarctica. The description is the same as that of the genus unless specified otherwise.'
0,'Many phenotypic characters differentiate this genus from related taxa (Table 3).'
0,'Phylogenetically, the genus belongs to the family Cytophagaceae.'
0,'The type species is Hongiella mannitolivorans.'
0,'Detailed physiological and biochemical characteristics are given in Table 1.'
0,'Cellular fatty acid composition is given in Table 2.'
0,'The type strain is JC2050T  (= IMSNU 14012T= KCTC 12050T= DSM 15301T).'
0,'The type strain is JC2051T (= IMSNU 14013T= KCTC 12051T= DSM 15292T).'
0,'The type strain is JC2052T (= IMSNU 14014T= KCTC 12052T= DSM 15282T).'
0,'Other phenotypic characteristics are given in Table 1.'
0,'The reference strain is SW-26 (= KCTC 12181= DSM 16068).'
0,'The major fatty acids (.'
0,'Strain NIO-S4 is another reference strain.'
0,'Other phenotypic properties are shown in Table 1.'
0,'Main characteristics are the same as those given in the genus description.'
0,'Does not require Na+ ions or seawater for growth, but Na+ ions are sufficient for growth.'
0,'Main characteristics are as those given for the genus description by Nedashkovskaya et al. (2004).'
0,'The description is identical to that given for Chimaereicella alkaliphila by Tiago et al. (2006).'
0,'The description is identical to that given for Chimaereicella boritolerans by Ahmed et al. (2007).'
0,'The description is identical to that given for Hongiella mannitolivorans by Yi & Chun (2004).'
0,'The description is identical to that given for Hongiella marincola by Yoon et al. (2004).'
0,'The description is identical to that given for Hongiella ornithinivorans by Yi & Chun (2004).'
0,'Table 1 shows characteristics used to distinguish the type strain from related species.'
0,'Does not survive heating at 80 celsius_degree for 10 min.'
0,'The type species is Alistipes putredinis [27].'
0,'The type strain is ATCC 29800T.'
0,'Esculin hydrolysis is variable.'
0,'The type strain is AHN 2437T = CCUG 46020.'
0,'Habitat is not known but probably resides in the human gut.'
0,'Tests which are helpful in differentiating Alistipes putredinis and Alistipes finegoldii from each other are shown in Table 4.'
0,Non-photosynthetic.
0,'No growth at 30 and 60 celsius_degree .'
0,'Type strain Fru22T, deposited with the Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH, Braunschweig as DSM 12881T, and with the Oregon Collection of Methanogens under the deposition number OCM 798T.'
0,'The type strain is KMM 3941T (=KCTC 12113T=CCUG 48006T).'
0,'Description as for the genus.'
0,'No growth is detected at 4 and 42 celsius_degree .'
0,Alkalitolerant.
0,'Type strain is KMM 426T (VKM B 2137DT=LMG 19694T=CIP 106861T), deposited in the Collection of Marine Micro-organisms (KMM) of the Pacific Institute of Bioorganic Chemistry, Vladivostok, the All-Russian Collection of Microorganisms, Moscow, Russia, and the Culture Collection of the Laboratory of Microbiology, University of Gent, Belgium.'
0,'Neither of these strains is extant.'
0,'ATCC 29799 was selected as the neotype strain of this species because it has the characteristics reported by Tissier and later authors (16, 26, 28.'
0,'M .'
0,'Sebald, Ph.D. thesis, University of Paris, France, 1962).'
0,'Some biochemical reactions of ATCC 29799, together with reactions of the species as listed by Tissier (28) and the reactions of 43 other strains tested in our laboratory, are presented in Table 1.'
0,'This strain was susceptible to all five antibiotics tested.'
0,'Strains of  B .'
0,'They named the species Bacteroides coagulans.'
0,'The original strain has been lost, but the description was sufficiently comprehensive to enable later workers to identify the species with confidence.'
0,'ATCC 29798 was selected as the neotype strain of  B .'
0,'Coagulans since its characteristics are those described by Eggerth and Gagnon for their isolate.'
0,'No growth occurred at 45OC.'
0,'The pH of a 3-dayold PYG culture of ATCC 29798 incubated in a nitrogen-carbon dioxide atmosphere was 6.9, and that of a 3-day-old culture in basal medium was 7.0.'
0,'Characteristics of ATCC 25662 agreed closely with those given in the original and later descriptions (16, 27, 30), and it is here proposed as the neotype strain.'
0,'The pH of a 4-day-old PYG culture of ATCC 25662 was 5.85, whereas the pH of a 4-day-old peptoneyeast extract culture was 6.2.'
0,'Biochemical reactions of ATCC 25662, reactions of the species as described by Veillon and Zuber (30) and emended by Prevot et al. (27), and reactions of six other strains we examined are listed in Table 1.'
0,'Although Prevot et al. reported that maltose and mannitol were fermented, none of the strains tested in our laboratory fermented these substrates.'
0,'This strain was susceptible to each of the five antibiotics tested.'
0,'The most distinctive characteristic of  B .'
0,'He gave an expanded and detailed description of the organism (4) and proposed for it the name Fusiformis nodosus, although he recognized that it had many characteristics of the genus Bacteroides.'
0,'When distinctions between strains of Bacteroides and Fusiformis (Fusobacterium) became more clear-cut, this organism was transferred to Bacteroides by Mrk (22).'
0,'Beveridge did not designate a type strain of the species, but a freeze-dried culture sent by him to  L .'
0,DS.
0,'Smith was studied in our laboratory in 1967 and deposited in the ATCC as a reference strain, ATCC 25549.'
0,'Since the characteristics of this strain are still those described by Beveridge, we propose that ATCC 25549 be accepted as the neotype strain of  B .'
0,Nodosus.
0,'The pH of a 7-day-old PYG culture was 7.0, and that of a 7-day-old peptone-yeast extract culture was 7.2.'
0,'Biochemical reactions of ATCC 25549, reactions of the species as described by Beveridge, and reactions of six other strains we examined are listed in Table 1.'
0,'The only known habitat of strains of  B .'
0,'Nodosus, we feel that these are not members of the species.'
0,'He found (personal communication) that they were not reactive with fluorescent antibody conjugate from Burroughs Wellcome specific for  B .'
0,'Nodosus and that their colonial morphology on Eugon agar (BBL Microbiology Systems) with 0.2\% yeast extract and 10\% horse serum was not typical of other strains of the species.'
0,'Colonies did not grow as readily, nor did they pit the agar beneath.'
0,'The most useful characteristics in distinguishing  B .'
0,'Pneumosintes because it has the morphology and reactions first reported by Olitsky and Gates.'
0,'Cells were so small that some were almost at the visible limit of light microscopy.'
0,'The pH of a 7-day-old PYG culture was 6.0.'
0,'Biochemical reactions of ATCC 33048, reactions given in the original and later descriptions, and reactions of 14 strains we examined in our laboratory are listed in Table 1.'
0,'Aside from their general biochemical inertness, the most distinctive characteristic of strains of  B .'
0,'Pneumosintes is the minute size of their cells.'
0,'ATCC 25539 (= VPI 0563 = Prevot 3722B) is proposed as the neotype strain of  B .'
0,'Praeacutus because it has the characteristics described by Tissier (28) and later emended by Beerens and Demonchy (1)  and Prevot et al. (27).'
0,'The pH of a 5-day-old peptone-yeast extract culture was 6.15.'
0,'The pH of a 5-day-old PYG culture was 6.1.'
0,'Biochemical reactions of ATCC 25539, reactions of the species as described by Tissier (28) and as emended by Prkvot et al. (27), and reactions of 14 other strains that we examined are listed in Table 1.'
0,'It was susceptible to each of the five antibiotics tested.'
0,'ATCC 25539 was kindly sent to us by  A .'
0,'R. Prevot and identified by him as  B .'
0,'The most useful characteristics of  B .'
0,'In 1957, the species was transferred to the genus Bacteroides by Kelly (17) as  B .'
0,Putredinis.
0,'Putredinis and is here proposed as the neotype strain of this species.'
0,'There was little or no growth at 25, 30, or 45 celsius_degree .'
0,'The pH of a 6-day-old PYG culture was 6.2.'
0,'Biochemical reactions of ATCC 29800, reactions given by Weinberg et al. for this organism (31), and reactions of 22 other strains we tested are listed in Table 1.'
0,'This strain was susceptible to the five antibiotics tested.'
0,'We found that the deoxyribonuclease could best be demonstrated when the medium was inoculated under 90\% N2-10\% CO2.'
0,'The type species of the genus is Nafulsella turpanensis.'
0,'The detailed fatty acid composition is given in Table 3.'
0,'Represent a distinct phylogenetic lineage in the family Melioribacteraceae within the order Ignavibacteriales of the class Ignavibacteria based on 16S rRNA gene sequence analysis.'
0,'The type species is  M .'
0,Roseus.
0,'Genome size of the type strain is 3.3 Mb.'
0,'The type strain is P3M-2T (= JCM 17771T = VKM B-2668T).'
0,'The GenBank accession number of the 16S rRNA gene sequence of the type strain P3M-2T is JQ292917.'
0,'A member of the family Sphingobacteriaceae.'
0,'The type species is Arcticibacter svalbardensis .'
0,'16S rRNA gene sequence-based phylogenetic analysis indicates that the genus Imperialibacter is affiliated with the family Flammeovirgaceae and is distinct from all known genera in the family.'
0,'The type species is Imperialibacter roseus.'
0,'The main characteristics are the same as given for the genus.'
0,'A member of the family Porphyromonadaceae, phylum Bacteroidetes, according to 16S rRNA gene sequence analysis.'
0,'The type species is Coprobacter fastidiosus.'
0,'Exhibits the following characteristics in addition to those given in the description of the genus.'
0,'The rest of the reactions give negative results.'
0,'Phylogenetically, the genus is a member of the family Chitinophagaceae in the phylum Bacteroidetes.'
0,'The type species is Taibaiella smilacinae.'
0,'Displays the following properties in addition to those described for the genus.'
0,'The detailed fatty acid composition of the type strain is given in Table 2.'
0,'The type strain, PTJT-5T (= CCTCC  A .'
0,'As determined by 16S rRNA gene sequence analysis, the genus Flagellimonas is a member of the family Flavobacteriaceae, phylum Bacteroidetes.'
0,'The type species is Flagellimonas eckloniae.'
0,'Other characteristics are shown in Table 1.'
0,'The genus belongs to the family Flavobacteriaceae.'
0,'The type species is Zobellia galactanovorans.'
0,Lamour.
0,'Strain DsijT has been deposited in the DSMZ and in the Institut Pasteur Collection under the accession numbers DSM 12802T and CIP 106680T, respectively.'
0,'Description was previously given for [Cytophaga] uliginosa (Reichenbach, 1989).'
0,'In addition, the following features are observed.'
0,'Tables 1-3 and 2 show features that discriminate the two Zobellia species and distinguish the genus Zobellia from the other members of the Flavobacteriaceae.'
0,'The type strain is KMM 3526T  (= LMG 22069T= CCUG 47080T).'
0,'The type strain is KMM 3676T  (= LMG 22070T= CCUG 47083T).'
0,'6 mol\%.'
0,'The type strain is KMM 3677T  (= LMG 22071T= CCUG 47084T).'
0,'The type species is Zhouia amylolytica. Exhibits the following properties in addition to those given in the genus description and in Table 1.'
0,'The GenBank/EMBL/DDBJ accession number of the 16S rRNA gene sequence of strain HJ-26MT is KC832834.'
0,'The GenBank/EMBL/DDBJ accession number of the 16S rRNA gene sequence of strain P-R2A1-2T is JX912707.'
0,'Based on 16S rRNA gene sequence analysis, the genus is a member of the family Flavobacteriaceae.'
0,'The type species is Maritimimonas rapanae.'
0,'The remaining substrates in the GN2 MicroPlate are not utilized.'
0,'Reference strains are TF-28, TF-42 and TF-53.'
0,'The type strain is D30T (= ATCC BAA-458T= DSM 14836T).'
0,'Member of the family Flavobacteriaceae.'
0,'Type species of the genus is Tenacibaculum maritimum.'
0,'The description is identical to that given for Flexibacter maritimus by Wakabayashi et al. (1986).'
0,'The description is identical to that given for Flexibacter ovolyticus by Hansen et al. (1992).'
0,'Member of the order ‘Bacteroidales’.'
0,'The type species is Phocaeicola abscessus.'
0,'About one-third of each of all three appear to be amide-linked.'
0,'On the basis of the 16S rRNA gene analysis, the genus Petrimonas is most closely related to the genera Bacteroides and Tannerella within the phylum Bacteroidetes.'
0,'The type species is Petrimonas sulfuriphila.'
0,'Tanner et al., 1986).'
0,'While most strains require NAM for growth, some strains do not.'
0,'G6PDH, 6PGDH, MDH and GDH are present.'
0,'The genus Tannerella is a member of the Bacteroides subgroup of the phylum Cytophaga-Flavobacterium-Bacteroides (CFB) and exhibits a close phylogenetic association with  B .'
0,'Distasonis and  B .'
0,Merdae.
0,'The type species is Tannerella forsythensis.'
0,'The genus is a member of the phylum ‘Bacteroidetes ’.'
0,'The type species is Larkinella insperata.'
0,'Main characteristics are the same as those given for the genus.'
0,'Other physiological and biochemical characteristics are given in Table 1.'
0,'The complete fatty acid content is given in Table 2.'
0,'The complete fatty acid profile is given in Table 2.'
0,'M5-H2 is a second strain of the species.'
0,'The organism belongs to the genus Spirosoma, which is included into the family Flexibacteriaceae (order Sphingobacteriales, class Sphingobacteria, type Bacteroidetes).'
0,'The optimum substrate concentration is 0.05\%.'
0,'The type strain is Z-0088 (VKM B-2749).'
0,'The polyamine pattern is characterized by the major compound spermidine and traces of putrescine and spermine.'
0,'Based on 16S rRNA gene sequence analysis, the genus belongs to the family Cytophagaceae.'
0,'The type species is Pseudarcicella hirudinis.'
0,'The species shares all characteristics in the genus description above and has the following additional traits.'
0,'Sphingobacterium faecium (fae\'ci.um.'
0,'L.  n, faecis, dregs.'
0,'L .'
0,'Gen.  p1.'
0,'The type strain is IFO 15299 (KS 0470).'
0,'Sphingobacterium piscium (pis\'ci.um.'
0,'L.  n.  piscis, a fish.'
0,'Gen.  pl.'
0,'The type strain is IFO 14985 (JCM 7454).'
0,'Sphingobacterium heparinum (he.pa.ri\'num.'
0,Gr.
0,'N.  hepar, liver.'
0,Neut.
0,'Β-Glucosidase, esterase (C4) and α-galactosidase are produced, but cystine arylamidase, valine arylamidase, trypsin, chymotrypsin, β-glucuronidase and lipase (C14) are produced.'
0,'The type strain is IFO 12017 (ATCC 13125).'
0,'Sphingobacterium thalpophilum (thal.po\'phi.lum.'
0,'N.  thalps, warmth.'
0,'N.  adj.  philon, loving.'
0,'The type strain is IFO 14963 (ATCC 43320).'
0,'Two strains, KS 0507 and KS 0482, are assigned to genospecies 1 and 2, respectively.'
0,'The major characteristics for generic differentiation of Sphingobacterium from Cytophaga and Flavobacterium are shown in Table 6.'
0,'Antisera against  F .'
0,'The type species if Sphingobacterium spiritivorum (Holmes, Owen, and Hollis) comb.'
0,'Strains of the three species share the following characteristics.'
0,'The characteristics that are useful for differentiating the three Sphingobacterium species are summarized in Table 6, and the characteristics that are variable among the strains in each species are shown in Table 7.'
0,'The type strain is ATCC 33861 (= CDC E7288 = GIFU 3101 = JCM 1277 = NCTC 11386).'
0,'In addition to the generic characteristics described above,  S .'
0,'Multivorum (mu1-ti vo’rum.'
0,'L.  adj.  multus many.'
0,Vt.
0,'Vorare to swallow.'
0,'The type strain is ATCC 33613 (= GIFU 2812 = NCTC 11033).'
0,'S .'
0,'Mizutae (mi-zu’tae.'
0,'The type strain is ATCC 33299 (= GIFU 1203).'
0,'F .'
0,'Indologenes (in * do lo’ ge-nes.'
0,'M.L.  neut.'
0,'N.  indolurn indole.'
0,'V .'
0,'Gennaio to produce.'
0,'The visible absorption spectra of the orange pigments in acetone and in alkalinized acetone are shown in Fig. 3.'
0,'Young cultures of many strains have a strong fruity odor similar to that of  F .'
0,Odoraturn.
0,'Nearly 50\% of the strains are inhibited on MacConkey agar (Nissui).'
0,'Metabolism is respiratory and not fermentative.'
0,'The major biochemical characteristics of  F .'
0,'Indologenes,  F .'
0,'Meningosepticum, and other organisms used in this study are summarized in Table 6.'
0,'Selected characteristics that are useful for differentiating  F .'
0,'Indologenes among the five Flavobacterium species are also shown in Table 6.'
0,'Table 8 shows the variable characteristics among the 13 strains of  F .'
0,'Indologenes studied.'
0,'The type strain is ATCC 17898 (= CDC 3716 = GIFU 1347 = NCTC 10796).'
0,'Acid ((4/2).'
0,'Themajor fatty acids (.'
0,'The description is as given by He et al. (2010).'
