2,Spiroplasma_diminutum-11.xml,Sent 6,Spiroplasma_diminutum,Cells are short (1- to 2-um) helical filaments (diameter 100 to 200 nm) that appear to be rapidly moving irregularly spheroidal bodies when logarithmic phase broth cultures are examined under dark-field illumination.,Cells are short (1- to 2-um) helical filaments (diameter 100 to 200 nm) that appear to be rapidly moving irregularly spheroidal bodies when logarithmic phase broth cultures are examined under dark-field illumination.
2,Methanoculleus_marisnigri-73.xml,Sent 5,Methanoculleus_marisnigri,The cells were irregular cocci with peritrichous flagella.,The cells were irregular cocci with peritrichous flagella.
2,Methanothermobacter_wolfeii-132.xml,Sent 1,Methanothermobacter_wolfeii,"Cells are slender, cylindrical, sometimes crooked rods that are 0.35-0.5 µm wide and 2.5 µm long and occur singly or in pairs, or in longer chains.","Cells are slender, cylindrical, sometimes crooked rods that are 0.35-0.5 µm wide and 2.5 µm long and occur singly or in pairs, or in longer chains."
2,Methanobacterium_arcticum-142.xml,Sent 2,Methanobacterium_arcticum,Often forms filaments and cyst-like coccoid cells.,Often forms filaments and cyst-like coccoid cells.
2,Halococcus_dombrowskii-98.xml,Sent 1,Halococcus_dombrowskii,"Cocci of 0.8-1.2 µm in diameter, occurring as single cells, diplococci or small clusters of 2-5 cells.","Cocci of 0.8-1.2 µm in diameter, occurring as single cells, diplococci or small clusters of 2-5 cells."
2,Halonotius_pteroides-82.xml,Sent 3,Halonotius_pteroides,The ends of the rods are often rounded.,The ends of the rods are often rounded.
2,Spiroplasma_litorale-23.xml,Sent 5,Spiroplasma_litorale,"Cells are filamentous, helical, and motile, vary from 200 to 300 nm in diameter, and lack true cell walls.","Cells are filamentous, helical, and motile, vary from 200 to 300 nm in diameter, and lack true cell walls."
2,Methanosaeta_concilii-70.xml,Sent 3,Methanosaeta_concilii,Chains of cells grow as long filaments which aggregate into bundles.,Chains of cells grow as long filaments which aggregate into bundles.
2,Picrophilus_oshimae-175.xml,Sent 12,Picrophilus_oshimae,No pili or flagellae are observed.,No pili or flagellae are observed.
2,Mesoplasma_chauliocola-11.xml,Sent 4,Mesoplasma_chauliocola,"Cells are primarily coccoid, ranging in diameter from 300 to 500 nm.","Cells are primarily coccoid, ranging in diameter from 300 to 500 nm."
2,Haloquadratum_walsbyi-151.xml,Sent 1,Haloquadratum_walsbyi,"Flat, square cells that usually contain gas vesicles and PHA storage granules.","Flat, square cells that usually contain gas vesicles and PHA storage granules."
2,Thermogladius_shockii-230.xml,Sent 6,Thermogladius_shockii,"Cells are 0.6–1.2 µm in diameter with rigid, stalk-like protrusions on a subset (<2%) of the population.","Cells are 0.6–1.2 µm in diameter with rigid, stalk-like protrusions on a subset (<2%) of the population."
2,Methanoplanus_limicola-80.xml,Sent 2,Methanoplanus_limicola,"The cells are sometimes branched, without septa.","The cells are sometimes branched, without septa."
2,Methanolobus_psychrophilus-33.xml,Sent 1,Methanolobus_psychrophilus,"Cells are elliptical (0.9 to 1.0 width by 1.0 to 1.2 µm length), with one or two polar flagella, are wrapped by a capsule-like material, and frequently form loose aggregates.","Cells are elliptical (0.9 to 1.0 width by 1.0 to 1.2 µm length), with one or two polar flagella, are wrapped by a capsule-like material, and frequently form loose aggregates."
2,Entomoplasma_lucivorax-2.xml,Sent 7,Entomoplasma_lucivorax,"Cells are nonhelical, lack true cell walls, and are either pleomorphic coccoidal or subcoccoidal (diameter, 200 to 300 nm) or occur as short, branched or unbranched filaments.","Cells are nonhelical, lack true cell walls, and are either pleomorphic coccoidal or subcoccoidal (diameter, 200 to 300 nm) or occur as short, branched or unbranched filaments."
2,Methanococcus_vannielii-110.xml,Sent 11,Methanococcus_vannielii,Cell diameter is 1.3 µm.,Cell diameter is 1.3 µm.
2,Methanobrevibacter_millerae-146.xml,Sent 1,Methanobrevibacter_millerae,Cells occur singly or in pairs or chains and are coccobacilli (0.5–1.2 µm) with rounded ends.,Cells occur singly or in pairs or chains and are coccobacilli (0.5–1.2 µm) with rounded ends.
2,Methanothermococcus_thermolithotrophicus-122.xml,Sent 1,Methanothermococcus_thermolithotrophicus,"Regular to irregular cocci, about 1.5 µm in diameter, occurring singly or in pairs.","Regular to irregular cocci, about 1.5 µm in diameter, occurring singly or in pairs."
2,Pyrococcus_furiosus-172.xml,Sent 1,Pyrococcus_furiosus,"Slightly irregular cells, 0.8 -2.5 µm in width, monopolar polytrichous flagellated.","Slightly irregular cells, 0.8 -2.5 µm in width, monopolar polytrichous flagellated."
2,Acidianus_manzaensis-14.xml,Sent 6,Acidianus_manzaensis,"The cells are nearly regular cocci, approximately 0.5– 0.8 lm in diameter.","The cells are nearly regular cocci, approximately 0.5– 0.8 lm in diameter."
2,Aphanizomenon.ovalisporum-78.xml,Sent 13,Aphanizomenon.ovalisporum,"The spherical heterocysts, 3-5 _ m in diameter, were usually located in the middle of the trichome, but also occasionally at the tip.","The spherical heterocysts, 3-5 _ m in diameter, were usually located in the middle of the trichome, but also occasionally at the tip."
2,Methanococcus_maripaludis-125.xml,Sent 19,Methanococcus_maripaludis,"In growing cultures, cells are slightly irregular and uniform in size, between 0.9 and 1.3 µm in diameter.","In growing cultures, cells are slightly irregular and uniform in size, between 0.9 and 1.3 µm in diameter."
2,Aphanizomenon.ovalisporum-78.xml,Sent 20,Aphanizomenon.ovalisporum,"In AKW with no added N, the trichomes developed only a single heterocyst and, rarely, one akinete.","In AKW with no added N, the trichomes developed only a single heterocyst and, rarely, one akinete."
2,Picrophilus_torridus-176.xml,Sent 7,Picrophilus_torridus,The diameter of the cells is about 1 µm.,The diameter of the cells is about 1 µm.
2,Methanosphaera_stadtmaniae-119.xml,Sent 1,Methanosphaera_stadtmaniae,"Round cells, usually occurring in pairs, tetrads and clusters, about 1.0 µm in diameter.","Round cells, usually occurring in pairs, tetrads and clusters, about 1.0 µm in diameter."
2,Methanospirillurn_hungatii-66.xml,Sent 7,Methanospirillurn_hungatii,Endospores are absent.,Endospores are absent.
2,Thermococcus_barophilus-202.xml,Sent 1,Thermococcus_barophilus,Cells are regular to irregular cocci and variable in size (usually 0.8-2-0 µm).,Cells are regular to irregular cocci and variable in size (usually 0.8-2-0 µm).
2,Pyrobaculum_organotrophum-178.xml,Sent 2,Pyrobaculum_organotrophum,"Terminal spheres (""golf-clubs"") appear during the exponential growth phase.","Terminal spheres (""golf-clubs"") appear during the exponential growth phase."
2,Methanofollis_aquaemaris-158.xml,Sent 1,Methanofollis_aquaemaris,"Irregularly coccoid cells, non-motile, 1.2-2 µm in diameter.","Irregularly coccoid cells, non-motile, 1.2-2 µm in diameter."
2,Halobaculum_gomorrense-94.xml,Sent 1,Halobaculum_gomorrense,Rods are 5 to 10 by 0.5 to 1 µm.,Rods are 5 to 10 by 0.5 to 1 µm.
2,Mesoplasma_tabanidae-16.xml,Sent 4,Mesoplasma_tabanidae,"Cells are primarily coccoid, ranging in diameter from 300 to 500 nm.","Cells are primarily coccoid, ranging in diameter from 300 to 500 nm."
2,Natronolimnobius_innermongolicus-144.xml,Sent 2,Natronolimnobius_innermongolicus,"Cells were pleomorphic, including boards ( ca_dot 0.6 x 3-6 µm), disks, and cocci (0.5-1.5 µm).","Cells were pleomorphic, including boards (ca. 0.6 x 3-6 µm), disks, and cocci (0.5-1.5 µm)."
2,Marsacia_ferruginose-80.xml,Sent 4,Marsacia_ferruginose,"The second morphotype had slightly elongated cylindrical cells with a length of 2.89 +/- 0.27 _m, width of 1.62 +/- 0.17 _m, and a length/width ratio of 1.78.","The second morphotype had slightly elongated cylindrical cells with a length of 2.89 +/- 0.27 _m, width of 1.62 +/- 0.17 _m, and a length/width ratio of 1.78."
2,Thermococcus_gorgonarius-213.xml,Sent 4,Thermococcus_gorgonarius,"Protrusions of different kinds: prostheca-like, chains of bubbles, fimbriae network.","Protrusions of different kinds: prostheca-like, chains of bubbles, fimbriae network."
2,Ignicoccus_hospitalis-65.xml,Sent 3,Ignicoccus_hospitalis,Occurring singly and in pairs.,Occurring singly and in pairs.
2,Haloferax_elongans-79.xml,Sent 2,Haloferax_elongans,"During exponential growth under optimum conditions, cells elongate to up to 12 µm long.","During exponential growth under optimum conditions, cells elongate to up to 12 µm long."
2,Aphanizomenon.ovalisporum-78.xml,Sent 11,Aphanizomenon.ovalisporum,"At the end of the bloom, older filaments developed terminal segments of elongated colorless cells.","At the end of the bloom, older filaments developed terminal segments of elongated colorless cells."
2,Methanogenium_thermophilicum-28.xml,Sent 2,Methanogenium_thermophilicum,Electron micrographs reveal occasional internal membrane components.,Electron micrographs reveal occasional internal membrane components.
2,Thermococcus_aggregans-216.xml,Sent 1,Thermococcus_aggregans,Coccoid archaeon with cell diameters of 1.0-1-5 µm.,Coccoid archaeon with cell diameters of 1.0-1-5 µm.
2,Halorubrum_trapanicum-39.xml,Sent 16,Halorubrum_trapanicum,Gas vacuoles absent.,Gas vacuoles absent.
2,Archaeoglobus_infectus-12.xml,Sent 1,Archaeoglobus_infectus,Cells are irregular cocci (0.5–1.0 µm in diameter) with single flagella and show blue–green fluorescence at 436 nm.,Cells are irregular cocci (0.5–1.0 µm in diameter) with single flagella and show blue–green fluorescence at 436 nm.
2,Haloferax_mucosum-69.xml,Sent 2,Haloferax_mucosum,Gram-negative.,Gram-negative.
2,Methanosaeta_harundinacea-81.xml,Sent 2,Methanosaeta_harundinacea,Gram-variable.,Gram-variable.
2,Methanobrevibacter_gottschalkii-134.xml,Sent 2,Methanobrevibacter_gottschalkii,Gram-positive reaction.,Gram-positive reaction.
2,Haloquadratum_walsbyi-152.xml,Sent 4,Haloquadratum_walsbyi,Cells stain Gram-negative.,Cells stain Gram-negative.
2,Haloferax_sulfurifontis-105.xml,Sent 3,Haloferax_sulfurifontis,Gram-negative.,Gram-negative.
2,Methanocorpusculum_parvum-163.xml,Sent 3,Methanocorpusculum_parvum,Gram negative.,Gram negative.
2,Halorubrum_sodomense-93.xml,Sent 2,Halorubrum_sodomense,Gram-negative.,Gram-negative.
2,Natronomonas_moolapensis-70.xml,Sent 1,Natronomonas_moolapensis,"Cells stain Gram-negative and have varying morphologies (short rods, flat tetragonal shapes or cocci) with dimensions ranging from 0.7 to 1.7 µm.","Cells stain Gram-negative and have varying morphologies (short rods, flat tetragonal shapes or cocci) with dimensions ranging from 0.7 to 1.7 µm."
3,Haloferax_alexandrinus-54.xml,Sent 7,Haloferax_alexandrinus,Optimum growth occurs at 250 g NaCl per liter with a high requirement of MgSO4 (40 g per liter).,Optimum growth occurs at 250 g NaCl per liter with a high requirement of MgSO4 (40 g per liter).
3,Methanococcus_frisius-157.xml,Sent 3,Methanococcus_frisius,"Methanosarcina frisia grows in temperature range from 22 to 42 degree_celsius_1, with optimum growth at 36 degree_celsius_4.","Methanosarcina frisia grows in temperature range from 22 to 42˚C, with optimum growth at 36°C."
3,Methanogenium_frigidum-79.xml,Sent 13,Methanogenium_frigidum,Fastest growth occurs at pH values between 7.5 and 7.9 (pH range for growth 6.3 to 8.0; no growth occurs at pH 6.0 or 8.5).,Fastest growth occurs at pH values between 7.5 and 7.9 (pH range for growth 6.3 to 8.0; no growth occurs at pH 6.0 or 8.5).
3,Methanoculleus_marisnigri-73.xml,Sent 7,Methanoculleus_marisnigri,The optimal growth temperature was 20-25 degree_celsius_4 with growth observed between 15 and 45 degree_celsius_4.,The optimal growth temperature was 20-25°C with growth observed between 15 and 45°C.
3,Thermococcus_chitonophagus-204.xml,Sent 4,Thermococcus_chitonophagus,"Growth between 60 and 93 degree_celsius_1 (optimum: 75 degree_celsius_1 pH 3.5 and 9 (optimum: pH 6.7), and 0.8 to 8% NaCl (optimum: 2%).","Growth between 60 and 93˚C (optimum: 75˚C pH 3.5 and 9 (optimum: pH 6.7), and 0.8 to 8% NaCl (optimum: 2%)."
3,Methanoplanus_petrolearius-95.xml,Sent 6,Methanoplanus_petrolearius,The optimum pH is 7.0; growth occurs from pH 5.3 to 8.4.,The optimum pH is 7.0; growth occurs from pH 5.3 to 8.4.
3,Methanosphaerula_palustris-97.xml,Sent 4,Methanosphaerula_palustris,The temperature optimum is about 30  degree_celsius_1 with growth occurring at 14–35  degree_celsius_1.,The temperature optimum is about 30 ˚C with growth occurring at 14–35 ˚C.
3,Methanobrevibacter_curvatus-11.xml,Sent 10,Methanobrevibacter_curvatus,"pH optimum 7.1 to 7.2 (range 6.5 to 8.5); temperature optimum 30 degree_celsius_1 (range,10 to 30 degree_celsius_1).","pH optimum 7.1 to 7.2 (range 6.5 to 8.5); temperature optimum 30˚C (range,10 to 30˚C)."
3,Haladaptatus_litoreus-55.xml,Sent 4,Haladaptatus_litoreus,"Growth occurs at NaCl concentrations of 1.7–5.1 M, at Mg2+ concentrations of 0.05–0.7 M, at pH values in the range 6.0–8.5, and within the temperature range 25–55  degree_celsius_1.","Growth occurs at NaCl concentrations of 1.7–5.1 M, at Mg2+ concentrations of 0.05–0.7 M, at pH values in the range 6.0–8.5, and within the temperature range 25–55 ˚C."
3,Natronolimnobius_baerhuensis-143.xml,Sent 5,Natronolimnobius_baerhuensis,"Grows between pH 7.0 and 10.0, with an optimum at pH 9, and between 30 and 46  degree_celsius_1, with an optimum at 37  degree_celsius_1.","Grows between pH 7.0 and 10.0, with an optimum at pH 9, and between 30 and 46 ˚C, with an optimum at 37 ˚C."
3,Halobiforma_haloterrestris-52.xml,Sent 6,Halobiforma_haloterrestris,"The NaCl range for growth is 2.2 M to saturation, with an optimum of 3.4 M NaCl.","The NaCl range for growth is 2.2 M to saturation, with an optimum of 3.4 M NaCl."
3,Halobiforma_lacisalsi-97.xml,Sent 4,Halobiforma_lacisalsi,"Growth requires at least 1.7 M NaCl, optimally 2.6–4.3 M NaCl.","Growth requires at least 1.7 M NaCl, optimally 2.6–4.3 M NaCl."
3,Spiroplasma_gladiatoris-14.xml,Sent 9,Spiroplasma_gladiatoris,The temperature range for growth is 15 to 37 degree_celsius_4.,The temperature range for growth is 15 to 37°C.
3,Methanocalculus_halotolerans-56.xml,Sent 5,Methanocalculus_halotolerans,The optimum pH is 7.6; growth occurs from pH 7.0 to 8.4.,The optimum pH is 7.6; growth occurs from pH 7.0 to 8.4.
3,Thermococcus_pacificus-214.xml,Sent 13,Thermococcus_pacificus,Requires NaCl for growth.,Requires NaCl for growth.
3,Methanoculleus_hydrogenitrophicus-165.xml,Sent 7,Methanoculleus_hydrogenitrophicus,Growth occurs at 18–45  degree_celsius_1 with optimum growth around 37  degree_celsius_1.,Growth occurs at 18–45 ˚C with optimum growth around 37 ˚C.
3,Thermococcus_barophilus-202.xml,Sent 9,Thermococcus_barophilus,Obligately barophilic between 95 and 100  degree_celsius_1 and requires 15.0-175 MPa to grow at these temperatures.,Obligately barophilic between 95 and 100 ˚C and requires 15.0-175 MPa to grow at these temperatures.
3,Methanobrevibacter_smithii-108.xml,Sent 15,Methanobrevibacter_smithii,Optimal temperature 37-40 degree_celsius_1.,Optimal temperature 37-40˚C.
3,Methanobacterium_thermoalcaliphilum-162.xml,Sent 7,Methanobacterium_thermoalcaliphilum,"pH relationship: Optimum, 7.5- 8.5; range: 6,5 - 10.0.","pH relationship: Optimum, 7.5- 8.5; range: 6,5 - 10.0."
3,Methanogenium_aggregans-151.xml,Sent 7,Methanogenium_aggregans,The optimal growth temperature is 35 degree_celsius_4.,The optimal growth temperature is 35°C.
3,Methanosarcina_mazei-41.xml,Sent 8,Methanosarcina_mazei,"Temperature range 5-40 degree_celsius_1, with temperature optimum of 35 degree_celsius_1.","Temperature range 5-40˚C, with temperature optimum of 35˚C."
3,Thermoproteus_uzoniensis-232.xml,Sent 5,Thermoproteus_uzoniensis,Optimal growth at 90 degree_celsius_1 and pH 5.7.,Optimal growth at 90˚C and pH 5.7.
3,Natronobacterium_vacuolata-47.xml,Sent 7,Natronobacterium_vacuolata,"Requires 15 to 30% NaCl for growth; optimum, 20% (3.5 M NaCl).","Requires 15 to 30% NaCl for growth; optimum, 20% (3.5 M NaCl)."
3,Mesoplasma_lactucae-10.xml,Sent 12,Mesoplasma_lactucae,The temperature range for growth is 18 to 37 degree_celsius_4; optimum growth occurs at 30 degree_celsius_4.,The temperature range for growth is 18 to 37°C; optimum growth occurs at 30°C.
3,Thermococcus_gammatolerans-212.xml,Sent 6,Thermococcus_gammatolerans,No growth at 0 g per liter NaCl.,No growth at 0 g per liter NaCl.
3,Haloferax_alexandrinus-54.xml,Sent 6,Haloferax_alexandrinus,"Extremely halophilic, growth occurring at NaCl concentrations between 100 g per liter and saturation.","Extremely halophilic, growth occurring at NaCl concentrations between 100 g per liter and saturation."
3,Thermococcus_fumicolans-211.xml,Sent 5,Thermococcus_fumicolans,Grows optimally in the presence of 20 to 40 g of Sea Salt per liter and at a pH around 8.,Grows optimally in the presence of 20 to 40 g of Sea Salt per liter and at a pH around 8.
3,Methanotorris_formicicus-64.xml,Sent 5,Methanotorris_formicicus,The temperature range for growth is 55–83  degree_celsius_1 (optimum of 75  degree_celsius_1).,The temperature range for growth is 55–83 ˚C (optimum of 75 ˚C).
3,Halosarcina_pallida-84.xml,Sent 11,Halosarcina_pallida,"Grows at 1.7–4.3 M NaCl, with optimal growth at 3.1 M NaCl.","Grows at 1.7–4.3 M NaCl, with optimal growth at 3.1 M NaCl."
3,Halogranum_rubrum-41.xml,Sent 6,Halogranum_rubrum,"Optimal NaCl concentration, Mg2+ concentration, pH and temperature for growth are 3.9 M, 0.3 M, 7.5 and 37  degree_celsius_1, respectively.","Optimal NaCl concentration, Mg2+ concentration, pH and temperature for growth are 3.9 M, 0.3 M, 7.5 and 37 ˚C, respectively."
