"1","fileName","SentNumber","Bacteroidetes"," The DNA G+C content of the type strain is 48 mol% (determined by HPLC).  "," The DNA G+C content of the type strain is 48 mol% (determined by HPLC).  ",
"1","fileName","SentNumber","Bacteroidetes","The G+C content of the type strain of the type species is 56.5 mol%.  ","The G+C content of the type strain of the type species is 56.5 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The G+C contents of DNAs from the type strain and another strain were 34 mol%.  ","The G+C contents of DNAs from the type strain and another strain were 34 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The G+C contents of DNAs from the type strain and three other strains were 36 mol%.  ","The G+C contents of DNAs from the type strain and three other strains were 36 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The genomic DNA G+ C content is 47.2 mol%.","The genomic DNA G+ C content is 47.2 mol%.",
"1","fileName","SentNumber","Bacteroidetes","The genomic DNA G+ C content of the type strain is 36.9 mol%.  ","The genomic DNA G+ C content of the type strain is 36.9 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The genomic DNA G+ C content of the type strain is 40.5 mol%.","The genomic DNA G+ C content of the type strain is 40.5 mol%.",
"1","fileName","SentNumber","Bacteroidetes","The genomic DNA G+ C content of the type strain is 45.4 mol%.","The genomic DNA G+ C content of the type strain is 45.4 mol%.",
"1","fileName","SentNumber","Bacteroidetes","The genomic DNA G+ C content of the type strain of the type species is 50.9 mol%.  ","The genomic DNA G+ C content of the type strain of the type species is 50.9 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The guanine + cytosine content in the deoxyribonucleic acid is 37.5%, as determined in a CsCl density gradient (Mandel and Lewin 1969).  ","The guanine + cytosine content in the deoxyribonucleic acid is 37.5%, as determined in a CsCl density gradient (Mandel and Lewin 1969).  ",
"1","fileName","SentNumber","Bacteroidetes","The guanine-plus-cytosine content of strain 758 DNA is 49.8 mol % (as determined by high-performance liquid chromatography).","The guanine-plus-cytosine content of strain 758 DNA is 49.8 mol % (as determined by high-performance liquid chromatography).",
"1","fileName","SentNumber","Bacteroidetes","The guanine-plus-cytosine content of the deoxyribonucleic acid ranges from 35 to 41 mol%.  ","The guanine-plus-cytosine content of the deoxyribonucleic acid ranges from 35 to 41 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The guanine-plus-cytosine contents of the deoxyribonucleic acids of five strains ranged from 42.88 to 45.61 mol% (thermal denaturation method). ","The guanine-plus-cytosine contents of the deoxyribonucleic acids of five strains ranged from 42.88 to 45.61 mol% (thermal denaturation method). ",
"1","fileName","SentNumber","Bacteroidetes","The mol% G+C of DNA is 55–57.  ","The mol% G+C of DNA is 55–57.  ",
"1","fileName","SentNumber","Bacteroidetes","The sole quinone is MK-6, and the DNA G+C content is 35 mol%.  ","The sole quinone is MK-6, and the DNA G+C content is 35 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The sole quinone is MK-6, and the G+ C content is 39 mol%.  The ","The sole quinone is MK-6, and the G+ C content is 39 mol%.  The ",
"1","fileName","SentNumber","Bacteroidetes","The type strain is JC2050T  (= IMSNU 14012T= KCTC 12050T= DSM 15301T); the DNA G+ C content of the type strain is 42 mol%.  ","The type strain is JC2050T  (= IMSNU 14012T= KCTC 12050T= DSM 15301T); the DNA G+ C content of the type strain is 42 mol%.  ",
"1","fileName","SentNumber","Bacteroidetes","The type strain is JC2052T (= IMSNU 14014T= KCTC 12052T= DSM 15282T); the DNA G+ C content of the type strain is 38 mol%. ","The type strain is JC2052T (= IMSNU 14014T= KCTC 12052T= DSM 15282T); the DNA G+ C content of the type strain is 38 mol%. ",
"1","fileName","SentNumber","Archaea","The guanine-plus-cytosine content of the DNA is 56 mol%.  ","The guanine-plus-cytosine content of the DNA is 56 mol%.  ",
"1","fileName","SentNumber","Archaea","The guanine-plus-cytosine content of the major DNA component is 62 mol%, and the guanine-plus-cytosine content of the minor component is 55 mol%.  ","The guanine-plus-cytosine content of the major DNA component is 62 mol%, and the guanine-plus-cytosine content of the minor component is 55 mol%.  ",
"1","fileName","SentNumber","Archaea","DNA base composition: 63.4 moles guanine + cytosine.  ","DNA base composition: 63.4 moles guanine + cytosine.  ",
"1","fileName","SentNumber","Archaea","The genomic DNA G+C content of the type strain is 56.5 mol%.","The genomic DNA G+C content of the type strain is 56.5 mol%.",
"1","fileName","SentNumber","Archaea","The DNA G+C content of the type strain is 64.8 mol% (Tm).  ","The DNA G+C content of the type strain is 64.8 mol% (Tm).  ",
"1","fileName","SentNumber","Archaea","The mol% G+C of the DNA is 71.2 (Bd).  ","The mol% G+C of the DNA is 71.2 (Bd).  ",
"1","fileName","SentNumber","Archaea","The mol % G+C is 65.3-65.8 (Bd) depending on strain.  A minor DNA component is present with G+C content of 54.8- 56.5% depending on strain.  ","The mol % G+C is 65.3-65.8 (Bd) depending on strain.  A minor DNA component is present with G+C content of 54.8- 56.5% depending on strain.  ",
"1","fileName","SentNumber","Archaea","Guanine plus cytosine content 64.4 mol% by HPLC.  ","Guanine plus cytosine content 64.4 mol% by HPLC.  ",
"1","fileName","SentNumber","Archaea","G+C content of DNA is 62.7 mol% (Tm).  ","G+C content of DNA is 62.7 mol% (Tm).  ",
"1","fileName","SentNumber","Archaea","G+ C content was 59.8 mol%.  ","G+ C content was 59.8 mol%.  ",
"1","fileName","SentNumber","Archaea","The G+C content of the type strain is 60.1 mol% (Tm method).  ","The G+C content of the type strain is 60.1 mol% (Tm method).  ",
"1","fileName","SentNumber","Archaea","The G+C content of genomic DNA of the type strain is 56 mol%.  ","The G+C content of genomic DNA of the type strain is 56 mol%.  ",
"1","fileName","SentNumber","Archaea","The genomic DNA G+C content is 65 mol% (as determined by the thermal denaturation method).  ","The genomic DNA G+C content is 65 mol% (as determined by the thermal denaturation method).  ",
"1","fileName","SentNumber","Archaea","The DNA G+C content of the type strain is 63 mol% as determined by HPLC.  ","The DNA G+C content of the type strain is 63 mol% as determined by HPLC.  ",
"1","fileName","SentNumber","Archaea","The DNA G+C content of the type strain of the only species in the genus is 61.0 mol% (Tm method).  ","The DNA G+C content of the type strain of the only species in the genus is 61.0 mol% (Tm method).  ",
"1","fileName","SentNumber","Archaea","The DNA G+C content of strain DS12T is 61.5 mol% (Tm).","The DNA G+C content of strain DS12T is 61.5 mol% (Tm).",
"1","fileName","SentNumber","Archaea","The molar G+C content of the DNA is 62.4% (Tm).  ","The molar G+C content of the DNA is 62.4% (Tm).  ",
"1","fileName","SentNumber","Archaea","G+C content is 54.3– 54.5 mol%.  ","G+C content is 54.3– 54.5 mol%.  ",
"1","fileName","SentNumber","Archaea","G+C content of the type strain, 68 mol% (as determined by buoyant density).  ","G+C content of the type strain, 68 mol% (as determined by buoyant density).  ",
"1","fileName","SentNumber","Archaea","The DNA G+C content of the type strain is 64.9% (as determined by HPLC).  ","The DNA G+C content of the type strain is 64.9% (as determined by HPLC).  ",
"1","fileName","SentNumber","Archaea","DNA base composition is 34.9 mol% G+C (as determined by HPLC).","DNA base composition is 34.9 mol% G+C (as determined by HPLC).",
"1","fileName","SentNumber","Archaea","The DNA base composition of the type strain is 38.9 mol% G+C (Tm).  ","The DNA base composition of the type strain is 38.9 mol% G+C (Tm).  ",
"1","fileName","SentNumber","Archaea","The DNA base composition is 39.5±0.3 mol% G+C (as determined by HPLC). ","The DNA base composition is 39.5±0.3 mol% G+C (as determined by HPLC). ",
"1","fileName","SentNumber","Archaea","The mean DNA G+C content is 31 mol% (as determined by HPLC).  ","The mean DNA G+C content is 31 mol% (as determined by HPLC).  ",
"1","fileName","SentNumber","Archaea","The G+C content of DNA from strain SA was 25.5 mol%","The G+C content of DNA from strain SA was 25.5 mol%",
"1","fileName","SentNumber","Archaea","The DNA G+C content is 28 mol% G+C.","The DNA G+C content is 28 mol% G+C.",
"1","fileName","SentNumber","Archaea","G+C content of the DNA is 52.0 mo1% (Tm) and 50.0 mol% (HPLC).","G+C content of the DNA is 52.0 mo1% (Tm) and 50.0 mol% (HPLC).",
"1","fileName","SentNumber","Archaea","The G + C content of the DNA is 47.7 mol% (Tm) and 51 mol% (HPLC).  ","The G + C content of the DNA is 47.7 mol% (Tm) and 51 mol% (HPLC).  ",
"1","fileName","SentNumber","Archaea","The G+C content of DNA of the only strain known so far is 54 mol% (Tm).  ","The G+C content of DNA of the only strain known so far is 54 mol% (Tm).  ",
"1","fileName","SentNumber","Archaea","The DNA base composition is 59 mol% G+C.  ","The DNA base composition is 59 mol% G+C.  ",
"1","fileName","SentNumber","Archaea","The G+C contents range from 43 to 48 mol% (44 mol% for the type strain).  ","The G+C contents range from 43 to 48 mol% (44 mol% for the type strain).  ",
"1","fileName","SentNumber","Archaea","The G +C content of the DNA of strain R15 is 44.9 mol% (at melting temperature).  ","The G +C content of the DNA of strain R15 is 44.9 mol% (at melting temperature).  ",
"1","fileName","SentNumber","Archaea","DNA base composition is 38.7 mol % G + C.  Cells ","DNA base composition is 38.7 mol % G + C.  Cells ",
"1","fileName","SentNumber","Archaea","The genomic DNA G+C content is 40.1±1.3 or 41.1 mol%, based on the Tm or HPLC method, respectively.  ","The genomic DNA G+C content is 40.1±1.3 or 41.1 mol%, based on the Tm or HPLC method, respectively.  ",
"1","fileName","SentNumber","Archaea","The G+C content of the DNA of the type strain is 41.5 mol % determined by HPLC.  The ","The G+C content of the DNA of the type strain is 41.5 mol % determined by HPLC.  The ",
"1","fileName","SentNumber","Archaea","The G+C content of the DNA of strain PL-15/HP is 32 mol% (by chromatographic analysis of bases).  ","The G+C content of the DNA of strain PL-15/HP is 32 mol% (by chromatographic analysis of bases).  ",
"1","fileName","SentNumber","Archaea","DNA base composition of the type strain is 31 mol% G+C (as determined by the thermal denaturation method).  ","DNA base composition of the type strain is 31 mol% G+C (as determined by the thermal denaturation method).  ",
"1","fileName","SentNumber","Archaea","DNA G+C content of cells is about 50.0 mol%.  ","DNA G+C content of cells is about 50.0 mol%.  ",
"1","fileName","SentNumber","Archaea","DNA base composition  31 mol % G + C.  ","DNA base composition  31 mol % G + C.  ",
"1","fileName","SentNumber","Archaea","The G+C content of the deoxyribonucleic acid is 57 mol%.  ","The G+C content of the deoxyribonucleic acid is 57 mol%.  ",
"1","fileName","SentNumber","Archaea","Mol% G + C of the DNA is 33 to 38 (determined by buoyant density).  ","Mol% G + C of the DNA is 33 to 38 (determined by buoyant density).  ",
"1","fileName","SentNumber","Archaea","Its genomic DNA G+C content is 33.3% (HPLC method).","Its genomic DNA G+C content is 33.3% (HPLC method).",
"1","fileName","SentNumber","Archaea","DNA base composition 45 mol% G + C.  ","DNA base composition 45 mol% G + C.  ",
"1","fileName","SentNumber","Archaea","The G + C content of the DNA is 29.4 mol% (melting-point analysis) and 33.8 mol% (direct nucleotide analysis).  ","The G + C content of the DNA is 29.4 mol% (melting-point analysis) and 33.8 mol% (direct nucleotide analysis).  ",
"1","fileName","SentNumber","Archaea","The G+C mol % was 52.","The G+C mol % was 52.",
"1","fileName","SentNumber","Archaea","The DNA base composition is 49.0 mol% G+C, as determined by the thermal denaturation procedure (melting temperature, 88.8 to 90.0˚C) in this work.  ","The DNA base composition is 49.0 mol% G+C, as determined by the thermal denaturation procedure (melting temperature, 88.8 to 90.0˚C) in this work.  ",
"1","fileName","SentNumber","Ureaplasma","The G+C content of the deoxyribonucleic acid of the type strain is 33.7 mol% and that of a similar strain (7LA) is 32.5 mol%.","The G+C content of the deoxyribonucleic acid of the type strain is 33.7 mol% and that of a similar strain (7LA) is 32.5 mol%.",
"1","fileName","SentNumber","Ureaplasma","Moreover, determination of the G + C ratio was considerably higher for strains 161 and 162 (40.2 and 40.3%, respectively) than for A. abactoclasticum (6-l), A. bactoclasticum (JR), A. varium (A-2), and A. intermedium (7LA), viz. 40.2 and 40.3% versus 29.3, 33.7, 33.4, and 32.5%, respectively.","Moreover, determination of the G + C ratio was considerably higher for strains 161 and 162 (40.2 and 40.3%, respectively) than for A. abactoclasticum (6-l), A. bactoclasticum (JR), A. varium (A-2), and A. intermedium (7LA), viz. 40.2 and 40.3% versus 29.3, 33.7, 33.4, and 32.5%, respectively.",
"1","fileName","SentNumber","Ureaplasma","The G+C content of the DNA is 30.0 mol%, as determined by buoyant density, melting temperature, and HPLC methods.","The G+C content of the DNA is 30.0 mol%, as determined by buoyant density, melting temperature, and HPLC methods.",
"1","fileName","SentNumber","Ureaplasma","The DNA G+C content is 38.3 +/- 1 mol% (Bd method) or 37.6 +/- 1 mol% (Tm method). ","The DNA G+C content is 38.3 +/- 1 mol% (Bd method) or 37.6 +/- 1 mol% (Tm method). ",
"1","fileName","SentNumber","Ureaplasma","DNA G + C content (mol%): 31.7-35.7 (Bd, Tm).","DNA G + C content (mol%): 31.7-35.7 (Bd, Tm).",
"1","fileName","SentNumber","Spiroplasma","The G+C content of the deoxyribonucleic acid of both strains was close to 26 mol %, and their genome size measured 1820 kbp.","The G+C content of the deoxyribonucleic acid of both strains was close to 26 mol %, and their genome size measured 1820 kbp.",
"1","fileName","SentNumber","Spiroplasma","The G+C content of the DNA is 31 +/- 1 mol%, and the genome size is 1,465 kbp.","The G+C content of the DNA is 31 +/- 1 mol%, and the genome size is 1,465 kbp.",
"1","fileName","SentNumber","Spiroplasma","G+C content of DNA 26 +/- 1 mol%, as determined by buoyant-density, melting-point, and high-performance liquid chromatography techniques.","G+C content of DNA 26 +/- 1 mol%, as determined by buoyant-density, melting-point, and high-performance liquid chromatography techniques.",
"1","fileName","SentNumber","Spiroplasma","The G+C content of the DNA is 29 +/- 1 mol% as determined by the melting temperature method.","The G+C content of the DNA is 29 +/- 1 mol% as determined by the melting temperature method.",
"1","fileName","SentNumber","Spiroplasma","The G+C content of the DNA is 26.3 +/- 1 mol% as determined by the melting temperature method and 27.0 +/- 1 mol% as determined by the buoyant density method.","The G+C content of the DNA is 26.3 +/- 1 mol% as determined by the melting temperature method and 27.0 +/- 1 mol% as determined by the buoyant density method.",
"1","fileName","SentNumber","Spiroplasma","The G+C contents of the deoxyribonucleic acids of strains 23-6 and 27-31 were close to 25 mol%. ","The G+C contents of the deoxyribonucleic acids of strains 23-6 and 27-31 were close to 25 mol%. ",
"1","fileName","SentNumber","Spiroplasma","DNA G+C content: 30-31 mol% (Tm).","DNA G+C content: 30-31 mol% (Tm).",
"1","fileName","SentNumber","Spiroplasma","The G+C content was found to be 30 +/- 1 mol%. ","The G+C content was found to be 30 +/- 1 mol%. ",
"1","fileName","SentNumber","Mesoplasma","G + C content, 34 +/- 1 mol%; genome size, 870 kbp.","G + C content, 34 +/- 1 mol%; genome size, 870 kbp.",
"1","fileName","SentNumber","Mesoplasma","The G+C content of the DNA is 28.3 mol%, as determined by Bd, T, and HPLC methods.","The G+C content of the DNA is 28.3 mol%, as determined by Bd, T, and HPLC methods.",
"4","fileName","SentNumber","Ureaplasma","Organisms are filterable through 450-nm-pore-size membrane filters and are resistant to penicillin.","Organisms are filterable through 450-nm-pore-size membrane filters and are resistant to penicillin.",
"4","fileName","SentNumber","Ureaplasma","Organisms are filterable through 300-nm-pore-size membrane filters and are resistant to penicillin.","Organisms are filterable through 300-nm-pore-size membrane filters and are resistant to penicillin.",
"4","fileName","SentNumber","Ureaplasma","This organism is insensitive to penicillin but is sensitive to thallous acetate and digitonin.","This organism is insensitive to penicillin but is sensitive to thallous acetate and digitonin.",
"4","fileName","SentNumber","Spiroplasma","The organisms were resistant to penicillin but sensitive to tetracycline, amphotericin B, and other inhibitors.","The organisms were resistant to penicillin but sensitive to tetracycline, amphotericin B, and other inhibitors.",
"4","fileName","SentNumber","Spiroplasma","The organisms were resistant to penicillin but sensitive to tetracycline, amphotericin B, and other inhibitors.","The organisms were resistant to penicillin but sensitive to tetracycline, amphotericin B, and other inhibitors.",
"4","fileName","SentNumber","Mesoplasma","Cultures are resistant to penicillin, and no reversion to walled forms occurs in the absence of penicillin.","Cultures are resistant to penicillin, and no reversion to walled forms occurs in the absence of penicillin.",
"4","fileName","SentNumber","Bacteroidetes","Susceptible to ampicillin and oleandomycin, but resistant to benzylpenicillin, gentamicin, kanamycin, neomycin, polymyxin B, streptomycin and tetracycline. ","Susceptible to ampicillin and oleandomycin, but resistant to benzylpenicillin, gentamicin, kanamycin, neomycin, polymyxin B, streptomycin and tetracycline. ",
"4","fileName","SentNumber","Bacteroidetes","In preparations for blood agar, longer Butler et al. reported that DF-2 is susceptible to ampicillin, carbenicillin, cephalothin, chloramphenicol, clindamycin, erythromycin, penicillin, and tetracycline; resistant to colistin, gentamicin, and kanamycin; and variably resistant to trimethoprim-sulfamethoxazole.  ","In preparations for blood agar, longer Butler et al. reported that DF-2 is susceptible to ampicillin, carbenicillin, cephalothin, chloramphenicol, clindamycin, erythromycin, penicillin, and tetracycline; resistant to colistin, gentamicin, and kanamycin; and variably resistant to trimethoprim-sulfamethoxazole.  ",
"4","fileName","SentNumber","Bacteroidetes","Susceptible to (µg per disc unless indicated) co-trimoxazole (25), lincomycin (2), nalidixic acid (30), ampicillin (10), bacitracin (10), carbenicillin (100), cefotaxime (30), chloramphenicol (30), ciprofloxacin (5), erythromycin (15), gentamicin (30), lomefloxacin (30), nitrofurantoin (300), norfloxacin (10), novobiocin (30), oleandomycin (15), penicillin G (10), rifampicin (30), spectinomycin (100), tetracycline (30), doxycycline (10), cefuroxime (30), cefoperazone (75), roxithromycin (30), streptomycin (10) and vancomycin (30) and resistant to amikacin (30), cefazolin (30), colistin (10), polymixin B (50 units/disc), kanamycin (30) and tobramycin (10). ","Susceptible to (µg per disc unless indicated) co-trimoxazole (25), lincomycin (2), nalidixic acid (30), ampicillin (10), bacitracin (10), carbenicillin (100), cefotaxime (30), chloramphenicol (30), ciprofloxacin (5), erythromycin (15), gentamicin (30), lomefloxacin (30), nitrofurantoin (300), norfloxacin (10), novobiocin (30), oleandomycin (15), penicillin G (10), rifampicin (30), spectinomycin (100), tetracycline (30), doxycycline (10), cefuroxime (30), cefoperazone (75), roxithromycin (30), streptomycin (10) and vancomycin (30) and resistant to amikacin (30), cefazolin (30), colistin (10), polymixin B (50 units/disc), kanamycin (30) and tobramycin (10). ",
"4","fileName","SentNumber","Bacteroidetes","Resistant to gentamicin (10 µg), kanamycin (50 µg), polymyxin B (300 U), neomycin (30 µg) and novobiocin (5 µg), but sensitive to ampicillin (10 µg), carbenicillin (100 µg), erythromycin (15 µg), lincomycin (15 µg), nalidixic acid (5 µg), oleandomycin (15 µg), penicillin G (10 U) and tetracycline (30 µg).  ","Resistant to gentamicin (10 µg), kanamycin (50 µg), polymyxin B (300 U), neomycin (30 µg) and novobiocin (5 µg), but sensitive to ampicillin (10 µg), carbenicillin (100 µg), erythromycin (15 µg), lincomycin (15 µg), nalidixic acid (5 µg), oleandomycin (15 µg), penicillin G (10 U) and tetracycline (30 µg).  ",
